,listing.advertiser.bannerUrl,listing.advertiser.contacts,listing.advertiser.id,listing.advertiser.logoUrl,listing.advertiser.name,listing.advertiser.preferredColourHex,listing.advertiser.type,listing.auctionSchedule.auctionLocation,listing.auctionSchedule.time,listing.hasFloorplan,listing.hasVideo,listing.headline,listing.id,listing.inspectionSchedule.byAppointment,listing.inspectionSchedule.recurring,listing.inspectionSchedule.times,listing.labels,listing.listingSlug,listing.listingType,listing.media,listing.priceDetails.displayPrice,listing.priceDetails.price,listing.priceDetails.priceFrom,listing.priceDetails.priceTo,listing.propertyDetails.allPropertyTypes,listing.propertyDetails.area,listing.propertyDetails.bathrooms,listing.propertyDetails.bedrooms,listing.propertyDetails.buildingArea,listing.propertyDetails.carspaces,listing.propertyDetails.displayableAddress,listing.propertyDetails.features,listing.propertyDetails.landArea,listing.propertyDetails.latitude,listing.propertyDetails.longitude,listing.propertyDetails.postcode,listing.propertyDetails.propertyType,listing.propertyDetails.region,listing.propertyDetails.state,listing.propertyDetails.street,listing.propertyDetails.streetNumber,listing.propertyDetails.suburb,listing.propertyDetails.unitNumber,listing.summaryDescription,listings,project.bannerUrl,project.displayableAddress,project.features,project.id,project.labels,project.logoUrl,project.media,project.name,project.preferredColorHex,project.projectSlug,project.state,project.suburb,type,first_seen,last_seen,displayPrice,fromPrice,toPrice,Sold Date
10,https://images.domain.com.au/img/Agencys/33/banner_33.png?date=131516636375722368,"[{'name': 'Shane Slater', 'photoUrl': 'https://images.domain.com.au/img/33/contact_1347526.jpeg?mod=200708-095856'}, {'name': 'Max Wagschall', 'photoUrl': 'https://images.domain.com.au/img/33/contact_1354206.jpeg?mod=200708-095856'}]",33.0,https://images.domain.com.au/img/Agencys/33/logo_33.png?date=131516635428404496,The Agency North,#373737,Agency,,,True,False,Harbour and city views in a prime position,2016292061.0,False,False,"[{'openingTime': '2020-07-11T12:30:00', 'closingTime': '2020-07-11T13:00:00'}]",[],24-26-30-cranbrook-avenue-cremorne-nsw-2090-2016292061,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016292061_1_1_200602_113656-w4000-h2667'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016292061_2_1_200602_113656-w4000-h2667'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016292061_3_1_200602_113656-w4000-h2667'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016292061_4_1_200602_113656-w4000-h2667'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016292061_5_1_200602_113656-w4000-h2667'}]","For Sale $760,000",,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,1.0,,1.0,"24/26-30 Cranbrook Avenue, Cremorne",['Intercom'],,-33.83132,151.2285,2090,ApartmentUnitFlat,Sydney Region,NSW,Cranbrook Avenue,26-30,CREMORNE,24,"<b></b><br />An elevated 6th floor setting and Harbour, Opera House and city skyline views enhance the sense of space in this fantastic one bedroom security apartment. Located within 'Stevandale', every amenity lies within walking distance presenting e...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,760000,760000.0,760000.0,
11,https://images.domain.com.au/img/Agencys/279/banner_279.GIF,"[{'name': 'Alex Hart', 'photoUrl': 'https://images.domain.com.au/img/279/contact_1438.JPG?mod=200703-114031'}, {'name': 'Liora Engler', 'photoUrl': 'https://images.domain.com.au/img/279/contact_1457061.jpeg?mod=200703-114031'}]",279.0,https://images.domain.com.au/img/Agencys/279/logo_279.GIF,Hart Estate Agents,#678B4C,Agency,On Site,2020-07-14T18:00:00,True,False,Charming Top Floor Apartment in Perfect Location,2016320860.0,False,False,"[{'openingTime': '2020-07-09T13:00:00', 'closingTime': '2020-07-09T13:30:00'}, {'openingTime': '2020-07-11T12:15:00', 'closingTime': '2020-07-11T12:45:00'}]",['Auction Tue 14 Jul'],4-25-reed-street-cremorne-nsw-2090-2016320860,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/12859555_7_1_190116_044018-w1024-h677'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/12859555_4_1_190116_044018-w1023-h680'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/12859555_3_1_190116_044018-w1022-h679'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/12859555_2_1_190116_044018-w1015-h680'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/12859555_1_1_190116_044018-w1021-h681'}]",Auction July,price search,810000.0,810000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,,"4/25 Reed Street, Cremorne",['Gas'],,-33.8339348,151.22843899999995,2090,ApartmentUnitFlat,Sydney Region,NSW,Reed Street,25,CREMORNE,4,"<b></b><br />A charming 2 bedroom apartment in a boutique Art Deco block of four in a unique garden setting is sure to impress. Positioned on the top floor, wrapped in windows on all three sides with no common walls, its bright and well ventilated inte...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,810000.0,810000.0,2020-07-09
12,https://images.domain.com.au/img/Agencys/11857/banner_11857.png?date=131696215504250382,"[{'name': 'Mary-Anne Fitzgerald', 'photoUrl': 'https://images.domain.com.au/img/11857/contact_1621282.png?mod=200708-111720'}, {'name': 'Stuart Bourne', 'photoUrl': 'https://images.domain.com.au/img/11857/contact_1405264.png?mod=200708-170208'}]",11857.0,https://images.domain.com.au/img/Agencys/11857/logo_11857.png?date=131696215334411381,Raine & Horne Lane Cove,#F9AE00,Agency,On Site,2020-07-11T09:00:00,True,False,Stylish cosmopolitan living in the heart of Cremorne,2016309629.0,False,False,"[{'openingTime': '2020-07-11T08:30:00', 'closingTime': '2020-07-11T09:00:00'}]",['Auction Sat 11 Jul'],4-6-reed-street-cremorne-nsw-2090-2016309629,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016309629_1_1_200612_011511-w4257-h2842'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016309629_2_1_200612_011511-w4257-h2842'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016309629_3_1_200612_011511-w4257-h2842'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016309629_4_1_200612_011511-w4257-h2842'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016309629_5_1_200612_011511-w4257-h2842'}]",Auction - Contact Mary-Anne Fitzgerald,price search,950000.0,940000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,78.0,,"4/6 Reed Street, Cremorne","['Gas', 'Bath']",,-33.83565,151.227158,2090,ApartmentUnitFlat,Sydney Region,NSW,Reed Street,6,CREMORNE,4,"<b></b><br />Positioned in a quiet palm tree-lined street, this stunning two-bedroom apartment occupies a premier setting within a gorgeous Art Deco block of just 5. Framed by flowering camelia gardens and immaculately renovated for effortless modern l...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,--,950000.0,940000.0,
13,https://images.domain.com.au/img/Agencys/2800/banner_2800.jpg?date=131775907064799123,"[{'name': 'Lewis Adams', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1533916.jpeg?mod=200706-152813'}, {'name': 'Chris Lapham', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1682472.jpeg?mod=200707-093520'}]",2800.0,https://images.domain.com.au/img/Agencys/2800/logo_2800.jpg?date=131775906705278517,Ray White Lower North Shore,#FEE536,Agency,,,True,False,Sundrenched Two Bedroom Art-Deco Manor,2016354698.0,False,False,"[{'openingTime': '2020-07-11T09:15:00', 'closingTime': '2020-07-11T09:45:00'}, {'openingTime': '2020-07-15T09:15:00', 'closingTime': '2020-07-15T09:45:00'}, {'openingTime': '2020-07-18T09:15:00', 'closingTime': '2020-07-18T09:45:00'}, {'openingTime': '2020-07-22T09:15:00', 'closingTime': '2020-07-22T09:45:00'}, {'openingTime': '2020-07-25T09:15:00', 'closingTime': '2020-07-25T09:45:00'}, {'openingTime': '2020-07-29T09:15:00', 'closingTime': '2020-07-29T09:45:00'}]",['New'],10-9-davidson-parade-cremorne-nsw-2090-2016354698,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016354698_1_1_200706_051625-w4000-h2670'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016354698_2_1_200706_051625-w4000-h2670'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016354698_3_1_200706_051625-w4006-h2676'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016354698_4_1_200706_051528-w4034-h2696'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016354698_5_1_200706_051528-w4000-h2670'}]",For Sale - Contact Agent,price search,925000.0,935000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"10/9 Davidson Parade, Cremorne","['BuiltInWardrobes', 'Floorboards', 'Study']",,-33.8221359,151.23126200000004,2090,ApartmentUnitFlat,Sydney Region,NSW,Davidson Parade,9,CREMORNE,10,"<b></b><br />This art-deco boutique building of only 10 apartments has all the charm of a 1900's manor house including plush red carpet and timber panelled walls giving you a hint of what lays behind the front door of number 10.

Enter and be impress...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,-,925000.0,935000.0,
14,https://images.domain.com.au/img/Agencys/30/banner_30.png?date=131314276300147725,"[{'name': 'James Dorron', 'photoUrl': 'https://images.domain.com.au/img/30/contact_1370906.jpeg?mod=200709-114654'}, {'name': ""Anthony O'Gorman"", 'photoUrl': 'https://images.domain.com.au/img/30/contact_1099439.jpeg?mod=200707-153456'}, {'name': 'John Grooms', 'photoUrl': 'https://images.domain.com.au/img/30/contact_1242604.jpeg?mod=200704-161752'}]",30.0,https://images.domain.com.au/img/Agencys/30/logo_30.png?date=131314276036396420,O'Gorman and Partners Real Estate Co,#333a44,Agency,On Site,2020-07-25T11:00:00,True,False,Top Floor Apartment with Sweeping Northerly Views,2016350136.0,False,False,"[{'openingTime': '2020-07-11T09:30:00', 'closingTime': '2020-07-11T10:00:00'}, {'openingTime': '2020-07-15T09:30:00', 'closingTime': '2020-07-15T10:00:00'}, {'openingTime': '2020-07-18T09:30:00', 'closingTime': '2020-07-18T10:00:00'}, {'openingTime': '2020-07-22T09:30:00', 'closingTime': '2020-07-22T10:00:00'}, {'openingTime': '2020-07-25T09:30:00', 'closingTime': '2020-07-25T10:00:00'}]",['New'],11-1-illiliwa-street-cremorne-nsw-2090-2016350136,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016350136_1_1_200702_112851-w4198-h2819'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016350136_2_1_200702_112851-w4137-h2760'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016350136_3_1_200702_112851-w4149-h2767'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016350136_4_1_200702_112851-w4139-h2762'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016350136_5_1_200702_112851-w4139-h2761'}]",Auction,price search,1000000.0,1000000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,80.0,1.0,"11/1 Illiliwa Street, Cremorne","['BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'SecureParking', 'WaterViews', 'NorthFacing', 'Intercom', 'BroadbandInternetAccess', 'Bath', 'Dishwasher', 'EnergyEfficientAppliances']",,-33.8268356,151.225449,2090,ApartmentUnitFlat,Sydney Region,NSW,Illiliwa Street,11/1,CREMORNE,,"<b></b><br />Occupying a prized North East corner position, this large apartment is perched on the top floor within the well maintained building ""Capri"". Featuring expansive uninterrupted district views towards Northbridge along with Middle Harbour wat...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,1000000.0,1000000.0,
15,https://images.domain.com.au/img/Agencys/2719/banner_2719.png?date=132109892074575433,"[{'name': 'Jesse Zammit', 'photoUrl': 'https://images.domain.com.au/img/2719/contact_1708979.jpeg?mod=200709-161703'}]",2719.0,https://images.domain.com.au/img/Agencys/2719/logo_2719.png?date=132109891874833171,Di Jones Lower North Shore,#3290eb,Agency,On Site,2020-07-25T09:00:00,True,False,Sun washed north east facing apartment in the heart of Cremorne Village,2016349568.0,False,False,"[{'openingTime': '2020-07-11T09:00:00', 'closingTime': '2020-07-11T09:30:00'}, {'openingTime': '2020-07-15T09:00:00', 'closingTime': '2020-07-15T09:30:00'}, {'openingTime': '2020-07-18T09:00:00', 'closingTime': '2020-07-18T09:30:00'}, {'openingTime': '2020-07-22T09:00:00', 'closingTime': '2020-07-22T09:30:00'}, {'openingTime': '2020-07-25T08:30:00', 'closingTime': '2020-07-25T09:00:00'}]",[],33-40-gerard-street-cremorne-nsw-2090-2016349568,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016349568_1_1_200702_073700-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016349568_2_1_200702_073700-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016349568_3_1_200702_073700-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016349568_4_1_200702_073700-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016349568_5_1_200702_073700-w4134-h2756'}]",Price on Request,price search,1110000.0,1110000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,2.0,"33/40 Gerard Street, Cremorne","['BuiltInWardrobes', 'InternalLaundry', 'NorthFacing']",,-33.82752,151.227463,2090,ApartmentUnitFlat,Sydney Region,NSW,Gerard Street,40,CREMORNE,33,"<b></b><br />Perfectly positioned with a north facing aspect in the building, this open and airy apartment is blessed with abundant natural light, glimpses of middle harbour, sweeping views to the Chatswood and the city skylines. Featuring an inviting ...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,1110000.0,1110000.0,2020-07-09
16,https://images.domain.com.au/img/Agencys/14579/banner_14579.jpeg,"[{'name': 'David Murphy', 'photoUrl': 'https://images.domain.com.au/img/14579/contact_1613518.jpeg?mod=200708-150927'}, {'name': 'Bindi Codrington', 'photoUrl': 'https://images.domain.com.au/img/14579/contact_1597836.jpeg?mod=200708-150927'}]",14579.0,https://images.domain.com.au/img/Agencys/14579/logo_14579.jpeg,David Murphy Real Estate,#1d2936,Agency,On Site,2020-07-18T13:45:00,True,False,"Charming Art Deco, Perfect Aspect",2016329616.0,True,False,[],[],2-49-earle-street-cremorne-nsw-2090-2016329616,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329616_1_1_200623_062259-w4302-h2870'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329616_2_1_200623_062259-w4319-h2878'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329616_3_1_200623_062259-w4317-h2878'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329616_4_1_200623_062259-w4311-h2876'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016329616_5_1_200623_062259-w4316-h2878'}]",Contact Agent,price search,1070000.0,1070000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"2/49 Earle  Street, Cremorne","['AirConditioning', 'Floorboards', 'Gas', 'SecureParking', 'Study']",,-33.8252945,151.22229,2090,ApartmentUnitFlat,Sydney Region,NSW,Earle  Street,49,CREMORNE,2,"<b></b><br />With house like proportions and charming sun filled interiors, this gorgeous Art Deco apartment offers a lifestyle of comfort & convenience.

Boasting a northerly aspect and lock up garage, this is a rare find in a supremely popular loca...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,1070000.0,1070000.0,2020-07-10
17,https://images.domain.com.au/img/Agencys/2800/banner_2800.jpg?date=131775907064799123,"[{'name': 'Chris Lapham', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1682472.jpeg?mod=200703-150547'}, {'name': 'Jake Wilson', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1517636.jpeg?mod=200630-141034'}]",2800.0,https://images.domain.com.au/img/Agencys/2800/logo_2800.jpg?date=131775906705278517,Ray White Lower North Shore,#FEE536,Agency,,,True,False,Executive Apartment Perfect For Entertaining - Rear Of Block,2016278873.0,False,False,"[{'openingTime': '2020-07-11T11:15:00', 'closingTime': '2020-07-11T11:45:00'}]",[],102-320-military-road-cremorne-nsw-2090-2016278873,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016278873_1_1_200526_050043-w4000-h2661'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016278873_2_1_200526_050043-w4000-h2670'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016278873_3_1_200526_050043-w4000-h2670'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016278873_4_1_200526_050043-w4000-h2670'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016278873_5_1_200526_050043-w4000-h2670'}]","For Sale - $1,050,000",,,,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"102/320 Military Road, Cremorne","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'Gas', 'InternalLaundry', 'SecureParking', 'Dishwasher']",,-33.82937620000001,151.22757,2090,ApartmentUnitFlat,Sydney Region,NSW,Military Road,320,CREMORNE,102,"<b></b><br />Offering convenience and sophistication, Verona' is surrounded by an assortment of restaurants, bars, cafes, boutique stores and the Orpheum Cinema, all offering the ultimate cosmopolitan lifestyle. Express CBD bus is just across the road....",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,-1050000,1050000.0,1050000.0,
18,https://images.domain.com.au/img/Agencys/28022/banner_28022.jpg?date=131775931263809578,"[{'name': 'Mark Griffiths', 'photoUrl': 'https://images.domain.com.au/img/28022/contact_1326426.jpeg?mod=200709-150031'}]",28022.0,https://images.domain.com.au/img/Agencys/28022/logo_28022.jpg?date=131775931772857809,Ray White Seaforth,#FEE536,Agency,,,True,True,"Stylish, completely refurbished security apartment",2016288257.0,False,False,"[{'openingTime': '2020-07-11T13:45:00', 'closingTime': '2020-07-11T14:15:00'}]",[],3-26-30-cranbrook-avenue-cremorne-nsw-2090-2016288257,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288257_1_1_200601_023029-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288257_2_1_200601_023029-w3002-h2001'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288257_3_1_200601_023029-w3030-h2028'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288257_4_1_200601_023029-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016288257_5_1_200601_023029-w3009-h2004'}]",For Sale | Contact agent,price search,1000000.0,1000000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"3/26-30 Cranbrook Avenue, Cremorne","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'SecureParking', 'Bath', 'Dishwasher']",,-33.83132,151.2285,2090,ApartmentUnitFlat,Sydney Region,NSW,Cranbrook Avenue,26-30,CREMORNE,3,"<b></b><br />'Stevandale' Secure designer living.

Transformed by a host of designer touches, this entire renovated apartment has been amazingly transformed. Comprised of wide engineered floorboards throughout, stylish custom kitchen designed to maxi...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,1000000.0,1000000.0,
19,https://images.domain.com.au/img/Agencys/2800/banner_2800.jpg?date=131775907064799123,"[{'name': 'Chris Girling', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1097917.jpeg?mod=200709-102635'}, {'name': 'Chris Lapham', 'photoUrl': 'https://images.domain.com.au/img/2800/contact_1682472.jpeg?mod=200709-102635'}]",2800.0,https://images.domain.com.au/img/Agencys/2800/logo_2800.jpg?date=131775906705278517,Ray White Lower North Shore,#FEE536,Agency,"102 Glover Street, Mosman",2020-07-16T17:00:00,True,True,Iconic Views & Everyday Convenience  Renovated Top Floor Security Apartment,2016334887.0,False,False,"[{'openingTime': '2020-07-11T13:45:00', 'closingTime': '2020-07-11T14:15:00'}, {'openingTime': '2020-07-15T13:45:00', 'closingTime': '2020-07-15T14:15:00'}]",['Auction Thu 16 Jul'],10-26-bennett-street-cremorne-nsw-2090-2016334887,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016334887_1_1_200625_045543-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016334887_2_1_200625_045543-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016334887_3_1_200625_045543-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016334887_4_1_200625_045543-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016334887_5_1_200625_045543-w4134-h2756'}]",Auction - Contact Agent,price search,1150000.0,1155000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,2.0,"10/26 Bennett Street, Cremorne","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'SecureParking', 'CityViews', 'Intercom', 'Bath', 'Dishwasher']",,-33.83419,151.224289,2090,ApartmentUnitFlat,Sydney Region,NSW,Bennett Street,26,CREMORNE,10,"<b></b><br />Framing Opera House, harbour and city views from the living area, this renovated two bedroom apartment is enviably located in a prestigious yet incredibly convenient Lower North Shore enclave.

Maintaining high ceilings throughout, the a...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,-,1150000.0,1155000.0,
20,https://images.domain.com.au/img/Agencys/4413/banner_4413.GIF,"[{'name': 'Gayle Clifford', 'photoUrl': 'https://images.domain.com.au/img/4413/contact_846693.JPG?mod=200709-160309'}, {'name': 'Andrew Croll', 'photoUrl': 'https://images.domain.com.au/img/4413/contact_1438470.png?mod=200709-160309'}]",4413.0,https://images.domain.com.au/img/Agencys/4413/logo_4413.jpeg,Croll,#001d37,Agency,,,True,False,Immaculately Renovated North Facing Apartment,2016352388.0,False,False,"[{'openingTime': '2020-07-11T13:00:00', 'closingTime': '2020-07-11T13:30:00'}, {'openingTime': '2020-07-15T13:00:00', 'closingTime': '2020-07-15T13:30:00'}, {'openingTime': '2020-07-18T13:00:00', 'closingTime': '2020-07-18T13:30:00'}, {'openingTime': '2020-07-22T13:00:00', 'closingTime': '2020-07-22T13:30:00'}, {'openingTime': '2020-07-25T13:00:00', 'closingTime': '2020-07-25T13:30:00'}]",['New'],503-22-sutherland-street-cremorne-nsw-2090-2016352388,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016352388_1_1_200703_074645-w1024-h682'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016352388_2_1_200703_074645-w1024-h682'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016352388_3_1_200703_074645-w1024-h682'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016352388_4_1_200703_074645-w1024-h682'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016352388_5_1_200703_074645-w1024-h682'}]",Contact Agent,price search,1200000.0,1215000.0,['ApartmentUnitFlat'],North Shore - Lower,1.0,2.0,,1.0,"503/22 Sutherland Street, Cremorne","['Floorboards', 'Gas', 'SecureParking', 'NorthFacing']",,-33.82672,151.218857,2090,ApartmentUnitFlat,Sydney Region,NSW,Sutherland Street,22,CREMORNE,503,"<b></b><br />Commanding an elevated north facing position in the tightly held 'Carlyle' complex this apartment has been meticulously renovated delivering a contemporary home with timeless design. Clean lines, well designed rooms and an abundance of lig...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,1200000.0,1215000.0,
21,https://images.domain.com.au/img/Agencys/3795/banner_3795.png?date=131749755437043099,"[{'name': 'Andrew Thomas', 'photoUrl': 'https://images.domain.com.au/img/3795/contact_1695852.jpeg?mod=200704-113507'}]",3795.0,https://images.domain.com.au/img/Agencys/3795/logo_3795.png?date=131749754011145599,Century 21 Living,#252527,Agency,,,True,False,Lifestyle & Luxury Living,2016304877.0,False,False,"[{'openingTime': '2020-07-11T10:30:00', 'closingTime': '2020-07-11T11:00:00'}]",[],9-6-12-prospect-avenue-cremorne-nsw-2090-2016304877,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304877_1_1_200610_032521-w1024-h683'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304877_2_1_200610_032521-w1024-h683'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304877_3_1_200610_032521-w1024-h683'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304877_4_1_200610_032741-w1024-h683'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016304877_5_1_200610_032741-w1024-h683'}]","$1,240,000",1240000.0,1240000.0,1240000.0,['ApartmentUnitFlat'],North Shore - Lower,2.0,2.0,,1.0,"9/6-12 Prospect Avenue, Cremorne","['AirConditioning', 'BuiltInWardrobes', 'InternalLaundry', 'SwimmingPool']",,-33.825509999999994,151.230423,2090,ApartmentUnitFlat,Sydney Region,NSW,Prospect Avenue,6-12,CREMORNE,9,"<b></b><br />Quality renovated two bedroom 3rd floor apartment in a very popular block tucked away in a cul-de-sac street. Boasting an entertainers' open plan kitchen with quality Miele appliances, spacious living, casual dining & enclosed balcony with...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1240000,1240000.0,1240000.0,
